Name,oneDayRelError,oneWeekRelError,oneMonthRelError,threeMonthRelError,sixMonthRelError,oneDayAbsError,oneWeekAbsError,oneMonthAbsError,threeMonthAbsError,sixMonthAbsError
AMD.csv,-63.76567750853095,-62.28033335687747,-65.22741813340714,-61.81664622822521,-52.582608692019484,63.76567750853095,62.28033335687747,65.22741813340714,61.81664622822521,52.582608692019484
AMT.csv,-4.823736676295462,-6.89982520811095,-10.797379209177421,-7.963393321919278,-5.298363192251115,4.823736676295462,6.89982520811095,10.797379209177421,7.963393321919278,5.344431549322689
AMZN.csv,-2.798268579392153,-7.7110557239109925,-12.986446056699334,-16.010103994381012,-23.338030680439168,2.798268579392153,7.7110557239109925,12.986446056699334,16.010103994381012,23.338030680439168
ARNC.csv,-29.985672561615615,-29.604434723250648,-23.630315830040598,-21.957226606678542,-6.305931412273652,29.985672561615615,29.604434723250648,23.630315830040598,21.957226606678542,16.186527065064755
DISCA.csv,8.474491453501367,7.410800915517197,3.3500159458537633,9.18098929374404,14.822247964476405,8.474491453501367,7.410800915517197,4.776337197494828,10.186284599157942,15.324895617183357
FB.csv,-3.167086641963736,-5.934619039960433,-9.723132164689583,-11.939301714070913,-15.777841550302558,3.167086641963736,5.934619039960433,9.723132164689583,11.939301714070913,15.777841550302558
FOXA.csv,8.925979927491614,7.638012517858799,0.9252564950900938,6.838240637857061,14.712795887112216,8.925979927491614,7.638012517858799,5.248976461512764,9.823762849640175,16.20555699300377
RMD.csv,-3.255108066815507,-5.1288720287932605,-8.598337908592365,-5.493635809509714,5.270639413898862,3.255108066815507,5.1288720287932605,8.598337908592365,5.657507087447297,10.878740487448667
WMT.csv,-15.53642123489827,-14.63874538617571,-8.047035660833616,-0.17680785631012494,9.503588789579139,15.53642123489827,14.63874538617571,8.047035660833616,6.932424880399036,13.058205157933717
