Name,Starting Date,Ending Date,Average Predicted Close,Average Actual Close,Average Percent Relative Error,Average Percent Absolute Error
AMD.csv,2015-10-28,2016-04-29,3.9257445335388184,2.296837837837838,-40.12348973174558,40.12348973174558
AMT.csv,2015-10-28,2016-04-29,99.72631072998047,94.90702702702704,-4.757505330847525,4.831820970235946
AMZN.csv,2015-10-28,2016-04-29,588.5908203125,453.840027027027,-22.963902111374516,22.963902111374516
ARNC.csv,2015-10-28,2016-04-29,12.575813293457031,11.822702702702701,-5.740125867605582,16.570239431557578
DISCA.csv,2015-10-28,2016-04-29,26.993247985839844,31.076189189189186,15.145926015572662,15.57636589539087
FB.csv,2015-10-28,2016-04-29,101.47854614257812,86.14608108108108,-15.176553267033368,15.176553267033368
FOXA.csv,2015-10-28,2016-04-29,27.802501678466797,32.056486486486484,15.318919570677325,16.68441688194916
RMD.csv,2015-10-28,2016-04-29,56.1171760559082,59.9381081081081,6.997734403554064,11.42197330468941
WMT.csv,2015-10-28,2016-04-29,66.2274398803711,73.90745945945946,11.803952773575013,14.804944649896505
