Ticker,First Month,Second Month,Third Month,Fourth Month,Fifth Month,Sixth Month
WIKI_COKE,9.462055951388932,9.494183831709682,9.476983203079598,9.485683829257374,9.512934031554657,9.552254158827227
WIKI_COKE,24.427778393765163,24.186853528866394,18.204965296651658,18.471533169916185,5.040021892873195,14.988773058365085
