Name,Starting Date,Ending Date,Average Predicted Close,Average Actual Close,Average Percent Relative Error,Average Percent Absolute Error
AMD.csv,2015-07-07,2015-10-19,1.1454447507858276,2.6154285714285717,1.4699838212104068,132.07712671055504
AMT.csv,2015-07-07,2015-10-19,96.65345001220703,95.30266666666667,-1.350778695242745,2.768462417701551
AMZN.csv,2015-07-07,2015-10-19,563.9690551757812,402.98604761904767,-160.9830273204985,28.490311025561542
ARNC.csv,2015-07-07,2015-10-19,9.779659271240234,13.443809523809524,3.6641501344953267,37.314770247400766
DISCA.csv,2015-07-07,2015-10-19,28.21097755432129,32.54047619047619,4.329499126615978,15.446063394543462
FB.csv,2015-07-07,2015-10-19,90.7684555053711,80.95442857142855,-9.814029331752232,10.734730070188657
FOXA.csv,2015-07-07,2015-10-19,28.057300567626953,33.94861904761905,5.891316372825985,21.045568097287767
RMD.csv,2015-07-07,2015-10-19,55.24848937988281,64.43609523809525,9.187603969029018,17.48370994069768
WMT.csv,2015-07-07,2015-10-19,66.8131103515625,79.07380952380953,12.260691906156994,18.270990350785333
